codigo_municipio,anno,cantidad,delito
08832,2003,1,9
08832,2003,2,11
08832,2003,6,14
08849,2003,2,8
08849,2003,3,9
08849,2003,5,11
08849,2003,5,14
11001,2003,6765,8
11001,2003,1605,9
11001,2003,472,10
11001,2003,1984,11
11001,2003,129,12
11001,2003,57,13
11001,2003,9452,14
11001,2003,1338,15
13001,2003,1091,8
13001,2003,280,9
13001,2003,33,10
13001,2003,126,11
13001,2003,2,12
13001,2003,1,13
13001,2003,482,14
13001,2003,51,15
13006,2003,1,13
13030,2003,1,9
13052,2003,3,8
13052,2003,38,9
13052,2003,2,11
13052,2003,9,14
13052,2003,1,15
13062,2003,2,9
13062,2003,1,14
13140,2003,1,8
13140,2003,2,9
13160,2003,1,9
13212,2003,1,9
13212,2003,1,14
13212,2003,1,15
13222,2003,7,9
13222,2003,3,11
13222,2003,1,13
13222,2003,1,14
13222,2003,2,15
13244,2003,5,8
13244,2003,50,9
13244,2003,3,10
13244,2003,2,11
13244,2003,6,13
13244,2003,33,14
13248,2003,1,14
13430,2003,16,8
13430,2003,26,9
13430,2003,3,10
13430,2003,2,11
13430,2003,22,14
13433,2003,3,8
13433,2003,4,9
13433,2003,5,14
13442,2003,2,8
13442,2003,9,9
13442,2003,1,10
13442,2003,2,13
13442,2003,2,14
13458,2003,3,9
13458,2003,8,14
13468,2003,8,8
13468,2003,4,9
13468,2003,6,14
13468,2003,1,15
13473,2003,3,13
13473,2003,1,14
13549,2003,2,9
13600,2003,2,13
13620,2003,1,9
13647,2003,5,9
13647,2003,1,14
13650,2003,1,9
13650,2003,1,14
13654,2003,22,9
13654,2003,1,12
13654,2003,4,13
13654,2003,9,14
13657,2003,2,8
13657,2003,11,9
13657,2003,6,13
13657,2003,5,14
13670,2003,1,9
13670,2003,8,14
13670,2003,1,15
13673,2003,8,8
13673,2003,5,9
13673,2003,16,14
13673,2003,1,15
13683,2003,19,9
13683,2003,1,12
13683,2003,8,14
13688,2003,1,8
13688,2003,9,9
13688,2003,1,11
13688,2003,7,14
13688,2003,1,15
13744,2003,2,14
13760,2003,1,9
13760,2003,1,15
13780,2003,2,8
13780,2003,1,9
13780,2003,1,14
13810,2003,1,10
13836,2003,16,8
13836,2003,26,9
13836,2003,3,10
13836,2003,22,14
13836,2003,5,15
13838,2003,10,9
13838,2003,1,14
13873,2003,2,8
13873,2003,24,9
13873,2003,4,14
13894,2003,30,9
13894,2003,16,14
15001,2003,83,8
15001,2003,18,9
15001,2003,3,10
15001,2003,116,11
15001,2003,199,14
15001,2003,15,15
15022,2003,2,9
15022,2003,1,14
15047,2003,5,8
15047,2003,8,9
15047,2003,3,10
15047,2003,3,11
15047,2003,5,13
15047,2003,6,14
15051,2003,2,9
15051,2003,1,10
15051,2003,2,11
15051,2003,6,14
15051,2003,1,15
15087,2003,4,8
15087,2003,2,9
15087,2003,1,11
15087,2003,2,14
15097,2003,1,10
15097,2003,1,14
15104,2003,1,12
15109,2003,1,9
15109,2003,1,11
15109,2003,2,14
15131,2003,1,9
15135,2003,2,9
15172,2003,4,9
15172,2003,5,14
15176,2003,4,8
15176,2003,14,9
15176,2003,1,10
15176,2003,41,11
15176,2003,1,13
15176,2003,82,14
15176,2003,5,15
15180,2003,5,9
15180,2003,1,13
15183,2003,9,9
15183,2003,21,14
15185,2003,2,9
15185,2003,1,11
15185,2003,5,14
15187,2003,3,14
15189,2003,1,8
15189,2003,4,9
15189,2003,4,14
15204,2003,4,9
15204,2003,1,11
15204,2003,5,14
15204,2003,2,15
15212,2003,1,9
15212,2003,2,11
15212,2003,3,14
15215,2003,1,11
15223,2003,1,14
15224,2003,1,8
15224,2003,1,9
15224,2003,5,14
15232,2003,1,8
15232,2003,2,9
15232,2003,1,13
15232,2003,3,14
15232,2003,2,15
15236,2003,6,9
15236,2003,1,11
15236,2003,6,14
15236,2003,1,15
15238,2003,88,8
15238,2003,21,9
15238,2003,16,10
15238,2003,116,11
15238,2003,2,12
15238,2003,6,13
15238,2003,189,14
15238,2003,9,15
15244,2003,2,9
15244,2003,1,10
15244,2003,2,14
15248,2003,2,14
15272,2003,1,9
15272,2003,1,10
15272,2003,1,11
15272,2003,2,13
15272,2003,3,14
15276,2003,1,8
15276,2003,2,11
15276,2003,3,14
15293,2003,1,9
15293,2003,1,11
15293,2003,1,14
15296,2003,1,8
15296,2003,2,9
15296,2003,5,14
15299,2003,2,10
15322,2003,1,8
15322,2003,8,9
15322,2003,3,11
15322,2003,3,14
15322,2003,3,15
15325,2003,1,8
15325,2003,1,9
15325,2003,2,11
15325,2003,2,14
15325,2003,1,15
15332,2003,1,9
15362,2003,1,8
15362,2003,1,10
15367,2003,2,11
15367,2003,2,13
15367,2003,3,14
15368,2003,1,14
15377,2003,1,9
15377,2003,1,11
15377,2003,1,13
15380,2003,2,9
15380,2003,1,11
15380,2003,1,14
15401,2003,1,9
15403,2003,1,8
15403,2003,1,10
15407,2003,2,11
15407,2003,25,14
15407,2003,1,15
15425,2003,8,9
15425,2003,4,11
15442,2003,1,9
15442,2003,2,11
15455,2003,1,8
15455,2003,1,9
15455,2003,8,11
15455,2003,12,14
15455,2003,2,15
15464,2003,1,9
15464,2003,3,11
15464,2003,7,14
15464,2003,2,15
15466,2003,1,9
15466,2003,1,10
15469,2003,3,8
15469,2003,5,9
15469,2003,5,11
15469,2003,28,14
15469,2003,2,15
15480,2003,1,8
15480,2003,2,9
15480,2003,5,11
15480,2003,6,14
15491,2003,4,8
15491,2003,1,10
15491,2003,1,11
15491,2003,1,13
15491,2003,14,14
15491,2003,1,15
15494,2003,1,8
15494,2003,2,14
15494,2003,1,15
15500,2003,2,9
15507,2003,4,9
15507,2003,3,11
15507,2003,4,14
15507,2003,2,15
15511,2003,2,13
15516,2003,1,8
15516,2003,20,9
15516,2003,2,10
15516,2003,4,11
15516,2003,1,13
15516,2003,16,14
15516,2003,2,15
15518,2003,1,9
15518,2003,1,10
15522,2003,1,14
15531,2003,6,9
15531,2003,2,11
15531,2003,4,14
15537,2003,1,8
15537,2003,2,10
15537,2003,3,14
15542,2003,1,8
15542,2003,1,10
15542,2003,1,13
15542,2003,6,14
15550,2003,5,9
15550,2003,1,14
15572,2003,1,8
15572,2003,10,9
15572,2003,1,11
15572,2003,1,14
15580,2003,1,9
15580,2003,1,14
15599,2003,1,9
15599,2003,8,14
15600,2003,1,9
15600,2003,1,11
15600,2003,3,14
15621,2003,3,9
15621,2003,3,14
15632,2003,3,9
15632,2003,2,11
15632,2003,8,14
15638,2003,1,14
15646,2003,4,9
15646,2003,1,11
15646,2003,1,12
15646,2003,2,13
15646,2003,8,14
15660,2003,1,9
15660,2003,2,13
15664,2003,2,9
15664,2003,2,11
15664,2003,1,15
15667,2003,3,9
15667,2003,1,11
15667,2003,1,13
15667,2003,9,14
15673,2003,1,9
15673,2003,1,15
15676,2003,4,11
15676,2003,2,14
15681,2003,1,9
15681,2003,8,14
15686,2003,1,9
15686,2003,1,11
15686,2003,3,13
15686,2003,6,14
15690,2003,3,9
15690,2003,1,11
15690,2003,4,14
15693,2003,1,8
15693,2003,2,9
15693,2003,1,14
15696,2003,1,9
15696,2003,1,14
15720,2003,1,10
15720,2003,1,15
15723,2003,1,14
15740,2003,3,9
15740,2003,3,14
15740,2003,2,15
15753,2003,1,10
15753,2003,2,11
15755,2003,1,9
15757,2003,1,9
15757,2003,1,10
15757,2003,3,13
15757,2003,5,14
15759,2003,29,8
15759,2003,33,9
15759,2003,22,10
15759,2003,75,11
15759,2003,6,12
15759,2003,6,13
15759,2003,110,14
15759,2003,4,15
15761,2003,3,9
15761,2003,2,14
15762,2003,1,8
15762,2003,2,9
15763,2003,2,10
15763,2003,2,11
15763,2003,1,14
15764,2003,1,9
15764,2003,1,11
15764,2003,16,14
15774,2003,1,8
15776,2003,3,14
15776,2003,1,15
15778,2003,5,9
15778,2003,1,14
15790,2003,1,9
15790,2003,1,14
15798,2003,1,8
15804,2003,2,8
15804,2003,2,11
15804,2003,1,15
15806,2003,2,8
15806,2003,8,9
15806,2003,2,10
15806,2003,2,11
15806,2003,1,13
15806,2003,5,14
15808,2003,3,9
15808,2003,1,11
15808,2003,2,14
15810,2003,2,9
15810,2003,1,14
15814,2003,1,9
15814,2003,1,11
15814,2003,3,14
15816,2003,1,8
15816,2003,1,9
15816,2003,1,11
15816,2003,1,14
15820,2003,2,9
15822,2003,1,13
15822,2003,1,14
15832,2003,2,14
15835,2003,2,9
15835,2003,1,11
15835,2003,5,14
15835,2003,1,15
15837,2003,1,9
15837,2003,1,11
15837,2003,4,13
15837,2003,4,14
15842,2003,1,9
15842,2003,1,14
15861,2003,1,8
15861,2003,1,9
15861,2003,4,11
15861,2003,7,14
15861,2003,1,15
15879,2003,1,9
15879,2003,2,14
15897,2003,2,8
15897,2003,4,12
15897,2003,4,14
17001,2003,952,8
17001,2003,213,9
17001,2003,67,10
17001,2003,306,11
17001,2003,1,12
17001,2003,4,13
17001,2003,958,14
17001,2003,93,15
17013,2003,3,8
17013,2003,12,9
17013,2003,1,10
17013,2003,2,11
17013,2003,4,13
17013,2003,35,14
17013,2003,2,15
17042,2003,1,8
17042,2003,82,9
17042,2003,1,10
17042,2003,5,13
17042,2003,31,14
17042,2003,2,15
17050,2003,12,9
17050,2003,16,14
17050,2003,1,15
17088,2003,22,9
17088,2003,21,14
17088,2003,2,15
17174,2003,16,8
17174,2003,77,9
17174,2003,4,10
17174,2003,1,11
17174,2003,1,13
17174,2003,108,14
17174,2003,5,15
17272,2003,18,9
17272,2003,1,10
17272,2003,1,13
17272,2003,23,14
17380,2003,6,8
17380,2003,52,9
17380,2003,1,10
17380,2003,2,11
17380,2003,3,12
17380,2003,45,14
17380,2003,5,15
17388,2003,8,9
17388,2003,4,14
17388,2003,1,15
17433,2003,1,8
17433,2003,12,9
17433,2003,1,10
17433,2003,1,11
17433,2003,19,14
17433,2003,1,15
17442,2003,4,9
17442,2003,4,14
17442,2003,1,15
17444,2003,6,9
17444,2003,3,14
17446,2003,2,9
17446,2003,2,14
17486,2003,2,8
17486,2003,24,9
17486,2003,1,13
17486,2003,19,14
17486,2003,1,15
17495,2003,6,9
17495,2003,5,14
17513,2003,1,8
17513,2003,17,9
17513,2003,3,13
17513,2003,16,14
17524,2003,4,8
17524,2003,32,9
17524,2003,1,11
17524,2003,40,14
17524,2003,2,15
17541,2003,1,8
17541,2003,13,9
17541,2003,1,11
17541,2003,13,14
17614,2003,7,8
17614,2003,36,9
17614,2003,3,10
17614,2003,2,11
17614,2003,2,12
17614,2003,5,13
17614,2003,39,14
17614,2003,4,15
17616,2003,1,8
17616,2003,18,9
17616,2003,1,10
17616,2003,3,13
17616,2003,12,14
17653,2003,2,8
17653,2003,18,9
17653,2003,2,10
17653,2003,33,14
17653,2003,4,15
17662,2003,41,9
17662,2003,2,13
17662,2003,8,14
17665,2003,7,9
17665,2003,3,14
17777,2003,1,8
17777,2003,34,9
17777,2003,1,11
17777,2003,6,12
17777,2003,3,13
17777,2003,19,14
17777,2003,1,15
17867,2003,2,9
17867,2003,6,14
17873,2003,7,8
17873,2003,19,9
17873,2003,1,10
17873,2003,19,11
17873,2003,27,14
17873,2003,4,15
17877,2003,17,9
17877,2003,1,11
17877,2003,8,14
17877,2003,5,15
18001,2003,99,8
18001,2003,89,9
18001,2003,42,10
18001,2003,16,11
18001,2003,5,12
18001,2003,23,13
18001,2003,295,14
18001,2003,35,15
18029,2003,1,8
18029,2003,9,9
18029,2003,6,14
18029,2003,1,15
18094,2003,6,9
18094,2003,1,10
18094,2003,1,13
18094,2003,11,14
18150,2003,12,9
18150,2003,1,13
18150,2003,17,14
18150,2003,1,15
18205,2003,2,8
18205,2003,14,9
18205,2003,1,13
18205,2003,10,14
18247,2003,2,8
18247,2003,21,9
18247,2003,13,14
18256,2003,1,8
18256,2003,20,9
18256,2003,1,10
18256,2003,1,13
18256,2003,28,14
18410,2003,2,8
18410,2003,12,9
18410,2003,5,14
18460,2003,2,8
18460,2003,12,9
18460,2003,5,12
18460,2003,2,13
18460,2003,4,14
18479,2003,4,9
18479,2003,4,13
18479,2003,8,14
18479,2003,1,15
18592,2003,62,9
18592,2003,2,13
18592,2003,22,14
18610,2003,16,9
18610,2003,3,13
18610,2003,18,14
18753,2003,39,9
18753,2003,1,10
18753,2003,7,13
18753,2003,46,14
18753,2003,4,15
18756,2003,1,8
18756,2003,2,9
18756,2003,6,14
18785,2003,2,9
18785,2003,1,13
18785,2003,5,14
18860,2003,4,9
18860,2003,2,13
18860,2003,6,14
18860,2003,2,15
19001,2003,609,8
19001,2003,76,9
19001,2003,15,10
19001,2003,168,11
19001,2003,14,12
19001,2003,7,13
19001,2003,373,14
19001,2003,33,15
19022,2003,2,9
19050,2003,6,9
19050,2003,10,14
19075,2003,11,9
19075,2003,1,13
19075,2003,9,14
19100,2003,8,9
19100,2003,4,14
19110,2003,1,8
19110,2003,4,9
19110,2003,2,14
19130,2003,3,8
19130,2003,22,9
19130,2003,2,14
19137,2003,4,9
19137,2003,3,13
19137,2003,7,14
19142,2003,2,8
19142,2003,15,9
19142,2003,1,13
19142,2003,5,14
19142,2003,1,15
19212,2003,4,8
19212,2003,22,9
19212,2003,1,11
19212,2003,3,13
19212,2003,8,14
19256,2003,7,8
19256,2003,33,9
19256,2003,1,12
19256,2003,2,13
19256,2003,7,14
19290,2003,2,9
19290,2003,1,13
19290,2003,2,14
19318,2003,7,8
19318,2003,5,9
19318,2003,1,12
19318,2003,10,14
19355,2003,3,9
19355,2003,2,12
19355,2003,1,13
19364,2003,1,13
19364,2003,6,14
19392,2003,1,9
19392,2003,2,14
19392,2003,1,15
19397,2003,6,9
19397,2003,2,14
19418,2003,2,14
19450,2003,8,9
19450,2003,1,12
19450,2003,3,14
19455,2003,5,8
19455,2003,15,9
19455,2003,1,11
19455,2003,3,12
19455,2003,1,13
19455,2003,12,14
19473,2003,4,8
19473,2003,7,9
19473,2003,4,14
19473,2003,1,15
19513,2003,4,9
19513,2003,1,10
19513,2003,1,14
19517,2003,2,9
19532,2003,13,8
19532,2003,21,9
19532,2003,1,12
19532,2003,2,13
19532,2003,18,14
19532,2003,2,15
19548,2003,10,8
19548,2003,4,9
19548,2003,1,10
19548,2003,3,11
19548,2003,4,12
19548,2003,11,14
19573,2003,4,8
19573,2003,22,9
19573,2003,1,11
19573,2003,2,13
19573,2003,6,14
19573,2003,2,15
19585,2003,2,9
19585,2003,2,10
19585,2003,3,13
19585,2003,10,14
19622,2003,1,8
19622,2003,6,9
19622,2003,1,12
19622,2003,2,14
19693,2003,2,9
19698,2003,29,8
19698,2003,45,9
19698,2003,4,10
19698,2003,2,11
19698,2003,18,12
19698,2003,11,13
19698,2003,42,14
19698,2003,2,15
19743,2003,7,9
19743,2003,4,13
19743,2003,23,14
19760,2003,5,9
19760,2003,1,12
19760,2003,2,14
19780,2003,1,8
19780,2003,2,9
19780,2003,1,10
19780,2003,1,13
19780,2003,4,14
19785,2003,3,8
19785,2003,1,9
19785,2003,1,14
19807,2003,1,8
19807,2003,13,9
19807,2003,1,10
19807,2003,3,11
19807,2003,11,14
19809,2003,2,8
19809,2003,3,14
19821,2003,1,9
19821,2003,3,14
19824,2003,2,8
19824,2003,3,9
19824,2003,4,14
19845,2003,3,9
19845,2003,7,14
20001,2003,356,8
20001,2003,288,9
20001,2003,46,10
20001,2003,80,11
20001,2003,17,12
20001,2003,17,13
20001,2003,180,14
20001,2003,60,15
20011,2003,7,8
20011,2003,27,9
20011,2003,1,11
20011,2003,31,12
20011,2003,19,13
20011,2003,18,14
20011,2003,4,15
20013,2003,2,8
20013,2003,49,9
20013,2003,10,11
20013,2003,3,13
20013,2003,22,14
20013,2003,4,15
20032,2003,4,9
20032,2003,1,10
20032,2003,1,14
20045,2003,23,9
20045,2003,1,11
20045,2003,1,13
20045,2003,2,14
20060,2003,4,8
20060,2003,41,9
20060,2003,3,11
20060,2003,3,13
20060,2003,22,14
20060,2003,2,15
20175,2003,1,8
20175,2003,7,9
20175,2003,1,12
20175,2003,1,13
20175,2003,2,14
20175,2003,1,15
20178,2003,23,9
20178,2003,1,10
20178,2003,1,11
20178,2003,1,12
20178,2003,8,13
20178,2003,8,14
20228,2003,4,8
20228,2003,22,9
20228,2003,1,10
20228,2003,4,11
20228,2003,8,12
20228,2003,2,13
20228,2003,15,14
20238,2003,32,9
20238,2003,1,11
20238,2003,5,12
20238,2003,4,13
20238,2003,3,14
20250,2003,17,9
20250,2003,1,11
20250,2003,1,14
20295,2003,2,8
20295,2003,2,9
20310,2003,1,9
20310,2003,1,15
20383,2003,1,9
20383,2003,4,13
20383,2003,1,14
20400,2003,10,9
20400,2003,1,10
20400,2003,2,13
20400,2003,2,14
20400,2003,2,15
20443,2003,1,9
20443,2003,3,10
20443,2003,1,12
20443,2003,8,13
20443,2003,4,14
20517,2003,1,8
20517,2003,13,9
20517,2003,1,10
20517,2003,4,11
20517,2003,1,13
20517,2003,8,14
20550,2003,10,9
20550,2003,1,12
20550,2003,2,13
20550,2003,1,14
20550,2003,4,15
20570,2003,25,9
20570,2003,2,12
20570,2003,1,14
20614,2003,3,8
20614,2003,2,9
20614,2003,1,11
20614,2003,1,14
20621,2003,4,8
20621,2003,10,9
20621,2003,3,10
20621,2003,7,13
20621,2003,9,14
20621,2003,2,15
20710,2003,4,9
20710,2003,1,11
20710,2003,2,14
20750,2003,2,8
20750,2003,27,9
20750,2003,1,10
20750,2003,24,12
20750,2003,4,13
20750,2003,5,14
20770,2003,2,9
20770,2003,3,14
20787,2003,1,9
20787,2003,1,12
23001,2003,241,8
23001,2003,70,9
23001,2003,1,10
23001,2003,46,11
23001,2003,1,13
23001,2003,198,14
23001,2003,55,15
23068,2003,4,8
23068,2003,1,9
23068,2003,5,14
23068,2003,1,15
23079,2003,1,8
23079,2003,3,9
23079,2003,2,14
23090,2003,1,8
23090,2003,2,9
23090,2003,1,10
23090,2003,2,11
23090,2003,1,14
23162,2003,9,8
23162,2003,27,9
23162,2003,27,14
23162,2003,4,15
23168,2003,5,8
23168,2003,4,9
23168,2003,7,14
23182,2003,7,8
23182,2003,13,9
23182,2003,1,11
23182,2003,17,14
23182,2003,1,15
23189,2003,9,8
23189,2003,10,9
23189,2003,8,14
23189,2003,1,15
23300,2003,3,8
23300,2003,1,11
23300,2003,6,14
23300,2003,1,15
23350,2003,1,8
23350,2003,3,9
23350,2003,6,14
23350,2003,1,15
23417,2003,19,8
23417,2003,12,9
23417,2003,4,11
23417,2003,40,14
23417,2003,2,15
23419,2003,1,8
23419,2003,2,9
23419,2003,5,14
23419,2003,3,15
23464,2003,3,8
23464,2003,1,9
23464,2003,5,14
23466,2003,7,8
23466,2003,3,9
23466,2003,1,11
23466,2003,11,14
23466,2003,3,15
23500,2003,8,8
23500,2003,2,9
23500,2003,6,14
23500,2003,3,15
23555,2003,16,8
23555,2003,10,9
23555,2003,12,14
23570,2003,1,9
23570,2003,3,14
23570,2003,1,15
23574,2003,2,9
23574,2003,1,14
23580,2003,2,8
23580,2003,6,9
23580,2003,5,14
23580,2003,2,15
23586,2003,2,8
23586,2003,3,14
23660,2003,12,8
23660,2003,15,9
23660,2003,1,10
23660,2003,3,11
23660,2003,1,13
23660,2003,40,14
23660,2003,8,15
23670,2003,7,8
23670,2003,5,9
23670,2003,1,10
23670,2003,1,12
23670,2003,19,14
23670,2003,2,15
23672,2003,3,8
23672,2003,13,9
23672,2003,1,11
23672,2003,1,12
23672,2003,19,14
23672,2003,2,15
23675,2003,3,8
23675,2003,8,9
23675,2003,5,14
23678,2003,1,8
23678,2003,9,9
23678,2003,3,14
23682,2003,1,9
23682,2003,3,14
23686,2003,7,8
23686,2003,4,9
23686,2003,1,13
23686,2003,7,14
23686,2003,4,15
23807,2003,10,8
23807,2003,15,9
23807,2003,1,11
23807,2003,23,14
23807,2003,5,15
23815,2003,1,9
23815,2003,3,14
23855,2003,3,8
23855,2003,4,9
23855,2003,1,13
23855,2003,17,14
25001,2003,10,8
25001,2003,5,9
25001,2003,1,10
25001,2003,6,11
25001,2003,1,12
25001,2003,23,14
25001,2003,1,15
25019,2003,1,8
25019,2003,2,9
25019,2003,1,10
25019,2003,3,11
25019,2003,1,13
25019,2003,7,14
25035,2003,17,8
25035,2003,6,9
25035,2003,10,11
25035,2003,2,13
25035,2003,30,14
25035,2003,2,15
25040,2003,1,8
25040,2003,8,9
25040,2003,1,10
25040,2003,2,11
25040,2003,3,13
25040,2003,13,14
25040,2003,3,15
25053,2003,1,10
25053,2003,2,12
25086,2003,2,9
25086,2003,1,11
25086,2003,3,12
25086,2003,1,14
25095,2003,3,9
25095,2003,2,11
25095,2003,8,14
25099,2003,8,8
25099,2003,4,9
25099,2003,11,11
25099,2003,14,14
25099,2003,1,15
25120,2003,5,9
25120,2003,2,10
25120,2003,1,14
25123,2003,2,8
25123,2003,1,9
25123,2003,1,11
25123,2003,7,14
25126,2003,137,8
25126,2003,8,9
25126,2003,2,10
25126,2003,18,11
25126,2003,2,13
25126,2003,80,14
25126,2003,3,15
25148,2003,1,8
25148,2003,7,9
25148,2003,9,11
25148,2003,16,14
25148,2003,7,15
25151,2003,2,8
25151,2003,1,9
25151,2003,1,10
25151,2003,8,11
25151,2003,32,14
25151,2003,1,15
25154,2003,6,8
25154,2003,2,9
25154,2003,3,11
25154,2003,6,14
25168,2003,2,8
25168,2003,1,10
25168,2003,16,14
25175,2003,193,8
25175,2003,23,9
25175,2003,2,10
25175,2003,57,11
25175,2003,1,13
25175,2003,193,14
25175,2003,9,15
25178,2003,2,8
25178,2003,3,9
25178,2003,1,13
25178,2003,5,14
25178,2003,1,15
25181,2003,4,8
25181,2003,1,9
25181,2003,3,11
25181,2003,1,13
25181,2003,18,14
25183,2003,6,8
25183,2003,5,9
25183,2003,4,10
25183,2003,25,11
25183,2003,2,13
25183,2003,89,14
25183,2003,1,15
25200,2003,7,8
25200,2003,3,9
25200,2003,2,10
25200,2003,2,11
25200,2003,6,14
25214,2003,50,8
25214,2003,4,9
25214,2003,1,10
25214,2003,1,11
25214,2003,28,14
25224,2003,5,8
25224,2003,2,9
25224,2003,1,11
25224,2003,16,14
25245,2003,13,8
25245,2003,7,9
25245,2003,4,10
25245,2003,10,11
25245,2003,1,13
25245,2003,62,14
25245,2003,3,15
25258,2003,2,8
25258,2003,5,9
25258,2003,4,13
25258,2003,5,14
25260,2003,3,8
25260,2003,2,9
25260,2003,2,11
25260,2003,7,14
25260,2003,1,15
25269,2003,194,8
25269,2003,31,9
25269,2003,3,10
25269,2003,68,11
25269,2003,3,12
25269,2003,1,13
25269,2003,276,14
25269,2003,8,15
25279,2003,1,8
25279,2003,12,14
25281,2003,1,9
25281,2003,3,14
25286,2003,138,8
25286,2003,14,9
25286,2003,1,10
25286,2003,19,11
25286,2003,1,13
25286,2003,80,14
25286,2003,2,15
25288,2003,1,8
25288,2003,2,11
25288,2003,8,14
25290,2003,155,8
25290,2003,81,9
25290,2003,33,10
25290,2003,13,11
25290,2003,1,12
25290,2003,145,14
25290,2003,10,15
25293,2003,5,8
25293,2003,3,9
25293,2003,16,14
25295,2003,19,8
25295,2003,2,9
25295,2003,18,11
25295,2003,1,13
25295,2003,64,14
25295,2003,2,15
25297,2003,6,8
25297,2003,15,9
25297,2003,2,10
25297,2003,4,11
25297,2003,1,12
25297,2003,25,14
25299,2003,2,8
25299,2003,9,9
25299,2003,1,11
25299,2003,12,14
25307,2003,407,8
25307,2003,30,9
25307,2003,5,10
25307,2003,166,11
25307,2003,4,12
25307,2003,461,14
25307,2003,48,15
25312,2003,4,8
25312,2003,1,9
25312,2003,2,10
25320,2003,32,8
25320,2003,10,9
25320,2003,11,11
25320,2003,3,12
25320,2003,4,13
25320,2003,42,14
25320,2003,6,15
25322,2003,3,8
25322,2003,4,9
25322,2003,1,10
25322,2003,9,11
25322,2003,2,12
25322,2003,2,13
25322,2003,21,14
25322,2003,3,15
25324,2003,3,8
25324,2003,2,11
25324,2003,1,12
25324,2003,7,14
25324,2003,1,15
25326,2003,4,8
25326,2003,10,11
25326,2003,1,13
25326,2003,20,14
25328,2003,11,9
25328,2003,1,10
25328,2003,1,11
25328,2003,3,13
25328,2003,8,14
25335,2003,1,8
25335,2003,1,9
25335,2003,1,10
25335,2003,2,11
25335,2003,2,12
25335,2003,1,13
25335,2003,25,14
25339,2003,1,8
25339,2003,2,14
25368,2003,2,9
25368,2003,1,15
25372,2003,2,8
25372,2003,6,9
25372,2003,1,10
25372,2003,11,14
25377,2003,16,8
25377,2003,2,9
25377,2003,17,11
25377,2003,1,12
25377,2003,52,14
25377,2003,2,15
25386,2003,2,8
25386,2003,7,9
25386,2003,7,11
25386,2003,1,12
25386,2003,2,13
25386,2003,34,14
25386,2003,4,15
25394,2003,3,8
25394,2003,35,9
25394,2003,1,10
25394,2003,11,11
25394,2003,44,14
25398,2003,6,9
25398,2003,1,11
25398,2003,1,13
25398,2003,2,14
25402,2003,7,8
25402,2003,12,9
25402,2003,8,11
25402,2003,3,13
25402,2003,50,14
25402,2003,3,15
25407,2003,6,8
25407,2003,1,11
25407,2003,7,14
25407,2003,1,15
25426,2003,2,8
25426,2003,2,9
25426,2003,1,10
25426,2003,1,11
25426,2003,9,13
25426,2003,9,14
25430,2003,46,8
25430,2003,5,9
25430,2003,5,11
25430,2003,31,14
25430,2003,4,15
25436,2003,2,8
25436,2003,2,9
25436,2003,4,11
25436,2003,12,14
25438,2003,2,8
25438,2003,4,9
25438,2003,1,11
25438,2003,1,12
25438,2003,3,13
25438,2003,10,14
25438,2003,2,15
25473,2003,75,8
25473,2003,9,9
25473,2003,3,10
25473,2003,18,11
25473,2003,2,12
25473,2003,1,13
25473,2003,109,14
25473,2003,6,15
25483,2003,7,8
25483,2003,12,11
25483,2003,32,14
25483,2003,2,15
25486,2003,8,8
25486,2003,4,11
25486,2003,17,14
25488,2003,3,8
25488,2003,1,9
25488,2003,1,11
25488,2003,5,14
25489,2003,1,9
25489,2003,1,11
25489,2003,2,14
25491,2003,3,9
25491,2003,1,10
25491,2003,1,11
25491,2003,4,14
25506,2003,2,9
25513,2003,7,8
25513,2003,15,9
25513,2003,23,11
25513,2003,100,14
25513,2003,1,15
25518,2003,10,9
25524,2003,2,9
25524,2003,2,13
25524,2003,1,14
25524,2003,1,15
25530,2003,4,8
25530,2003,2,9
25530,2003,2,10
25530,2003,1,11
25530,2003,2,12
25530,2003,4,14
25530,2003,1,15
25535,2003,3,9
25535,2003,1,10
25535,2003,3,14
25535,2003,1,15
25572,2003,9,8
25572,2003,5,9
25572,2003,3,11
25572,2003,1,12
25572,2003,19,14
25580,2003,3,9
25580,2003,1,14
25592,2003,6,9
25592,2003,2,14
25594,2003,1,8
25594,2003,1,9
25594,2003,4,14
25596,2003,13,9
25596,2003,1,11
25596,2003,2,12
25596,2003,1,13
25596,2003,5,14
25599,2003,19,8
25599,2003,23,9
25599,2003,8,11
25599,2003,1,13
25599,2003,45,14
25599,2003,3,15
25612,2003,7,8
25612,2003,10,9
25612,2003,3,11
25612,2003,20,14
25612,2003,3,15
25645,2003,5,8
25645,2003,2,9
25645,2003,2,13
25645,2003,8,14
25649,2003,2,8
25649,2003,4,9
25649,2003,1,11
25649,2003,7,14
25649,2003,1,15
25653,2003,2,8
25653,2003,4,9
25653,2003,1,10
25653,2003,2,14
25658,2003,8,8
25658,2003,3,9
25658,2003,7,11
25658,2003,19,14
25658,2003,2,15
25662,2003,2,8
25662,2003,16,9
25662,2003,2,11
25662,2003,15,14
25718,2003,2,8
25718,2003,7,9
25718,2003,1,11
25718,2003,4,13
25718,2003,7,14
25718,2003,2,15
25736,2003,6,8
25736,2003,8,9
25736,2003,10,11
25736,2003,24,14
25736,2003,1,15
25740,2003,36,8
25740,2003,8,9
